FAC_US_CANADA_BORDER_FLG,GLOBALID,OBJECTID,SOURCE_ID,EPA_SYSTEM,REGISTRY_ID,STATUTE,RCR_NAME,RCR_STREET,RCR_CITY,RCR_STATE,RCR_STATE_DISTRICT,RCR_ZIP,RCR_COUNTY,RCR_EPA_REGION,RCR_STATUS,RCR_INDIAN_CNTRY_FLG,RCR_TRIBAL_LAND_CODE,FAC_FIPS_CODE,FAC_LAT,FAC_LONG,FAC_US_MEX_BORDER_FLG,RCR_IMP_WATER_FLG,RCRA_UNIVERSE,RCRA_NAICS,FAC_SIC_CODES,FAC_PERCENT_MINORITY,FAC_POPULATION_DENSITY,FAC_FEDERAL_AGENCY_CODE,CHESAPEAKE_BAY_FLAG,AIR_IDS,CWA_IDS,RCRA_IDS,TRI_IDS,SDWA_IDS,RCRA_CASE_IDS,RCRA_CURR_SNC,RCRA_CURR_COMPL_STATUS,RCRA_QTRS_IN_SNC,RCRA_QTRS_IN_NC,RCRA_CURR_VIOLATION_TYPES,RCRA_INSP_CNT,RCRA_LAST_INSPECTION_DATE,RCRA_DAYS_LAST_INSPECTION,RCRA_IEA_CNT,RCRA_LAST_IEA_DATE,RCRA_FEA_CNT,RCRA_LAST_FEA_DATE,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_INSP_DATE_EPA,RCRA_LAST_INSP_DATE_STATE,RCRA_LAST_FEA_DATE_EPA,RCRA_LAST_FEA_DATE_STATE,RCRA_LAST_IEA_DATE_EPA,RCRA_LAST_IEA_DATE_STATE,FAC_TRI_REPORTER,FAC_TRI_ON_SITE_RELEASES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_WBD_NAME,FAC_MAP_FLG,FAC_MAP_ICON,LAST_VIOLATION_DATE,CURRENT_VIO_CNT,FAC_FEDERAL_AGENCY_NAME,FAC_TRI_OFF_SITE_TRANSFERS,RCR_FIPS_CODE,RCR_LAND_TYPE_CODE,RCR_OLDEST_OPEN_VIO_DATE,FAC_TRI_LAND_RELEASES,RCRA_MAP_ICON,EJSCREEN_FLAG_US,PCTILE_PCTPRE1960_US,PCTILE_DPM_US,PCTILE_CANCER_US,PCTILE_RESP_US,PCTILE_TRAFFIC_SCORE_US,PCTILE_PROXIMITY_NPDES_US,PCTILE_PROXIMITY_NPL_US,PCTILE_PROXIMITY_RMP_US,PCTILE_PROXIMITY_TSDF_US,PCTILE_O3_US,PCTILE_PM_US,MAX_PCTILE_US,DFR_URL
,,,,,,,,,,,,,,,,,,36081,40.683409,-73.769173,,,Other,,,95.167,17458.35,,,,,NYP004381091,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,88,95,88,91,91,0,90,30,91,93,73,95,http://echo.epa.gov/detailed-facility-report?fid=110060201758
,,,,,,,,,,,,,,,,,,36005,40.81378,-73.80786,,,Other,221122,,61.141000000000005,16106.93,,,,,NYP004075503,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020201,Hutchinson River-Eastchester Bay,Y,RCRA-IA-MN-N.png,,,,,36061,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,38,40,58,49,29,39,34,12,37,39,26,58,http://echo.epa.gov/detailed-facility-report?fid=110017265715
,,,,,,,,,,,,,,,,,,36103,40.807835999999995,-73.18698,,,Other,,,49.603,3328.17,,,,,NYD094825189,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020401,Connetquot River,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,39,71,40,61,83,13,85,77,67,83,42,85,http://echo.epa.gov/detailed-facility-report?fid=110004375408
,,,,,,,,,,,,,,,,,,36103,40.712472999999996,-73.422309,,,Other,,,32.804,4904.62,,,,,NYD013565270,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,72,92,49,74,95,94,97,57,92,95,60,97,http://echo.epa.gov/detailed-facility-report?fid=110004349303
,,,,,,,,,,,,,,,,,,36103,40.757110999999995,-73.021464,,,SQG,323111,2899,21.119,3139.25,,,NY0000001472205242,,NYD002042471,,,,No,No Violation Identified,0,1,"262.C, 262.D, 268.A, 273.B, NA, XXS",1,1.68143E+12,862,1,1.68368E+12,0,1.45679E+12,0,1.45679E+12,9.20592E+11,1.68143E+12,4.61203E+11,1.45679E+12,,1.68368E+12,,,02030202,020302020303,Patchogue River,Y,RCRA-IC-MN-3.png,,,,,36103,Private,,,RCRA-IC-MN-3.png,N,54,50,28,19,36,38,68,22,50,66,20,68,http://echo.epa.gov/detailed-facility-report?fid=110000806940
,,,,,,,,,,,,,,,,,,36081,40.695495,-73.78888,,,Other,,,86.599,21755.97,,,,,NY0001010768,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,91,95,88,91,89,0,88,27,92,93,76,95,http://echo.epa.gov/detailed-facility-report?fid=110004324062
,,,,,,,,,,,,,,,,,,36081,40.678747,-73.74821,,,Other,,,92.635,13800.300000000001,,,,,NYD986927572,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,92,91,84,88,79,0,88,29,85,90,68,92,http://echo.epa.gov/detailed-facility-report?fid=110004454260
,,,,,,,,,,,,,,,,,,09001,41.080079999999995,-73.42314,,Y,VSQG,,,47.785000000000004,3868.08,,,,CTGSI1668,CTP000035388,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060404,Fivemile River,Y,RCRA-IC-MN-N.png,,,,,09009,Not Indian/Unknown,,,RCRA-IC-MN-N.png,Y,83,69,40,61,55,58,82,76,74,86,63,86,http://echo.epa.gov/detailed-facility-report?fid=110044333771
,,,,,,,,,,,,,,,,,,36059,40.65456,-73.57497,,,Other,,,48.453,7205.9800000000005,,,,,NYD981133382,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,95,94,51,79,98,75,93,60,98,98,67,98,http://echo.epa.gov/detailed-facility-report?fid=110004399231
,,,,,,,,,,,,,,,,,,36103,40.779939999999996,-73.26079,,,Other,,,75.801,4264.53,,,,,NYD982741985,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020402,Orowoc Creek-Great Cove,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,88,84,47,30,89,17,94,75,92,94,58,94,http://echo.epa.gov/detailed-facility-report?fid=110004432114
,,,,,,,,,,,,,,,,,,36103,40.840219999999995,-73.4296,,,Other,,,30.929000000000002,2751.82,,,,,NYD981561392,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,86,70,41,27,55,52,78,41,75,86,55,86,http://echo.epa.gov/detailed-facility-report?fid=110004409140
,,,,,,,,,,,,,,,,,,36103,40.83508,-73.37756,,,SQG,,,34.247,3058.89,,,,,NYD986889798,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IC-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,26,23,6,28,20,10,24,7,20,32,13,32,http://echo.epa.gov/detailed-facility-report?fid=110004441952
,,,,,,,,,,,,,,,,,,36059,40.647569999999995,-73.57231,,,Other,,,48.009,6661.9400000000005,,,,,NYD002412559,,,,No,No Violation Identified,0,0,NA,0,8.10346E+11,10944,0,,0,,0,,8.10346E+11,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-G.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-G.png,Y,83,81,43,65,84,59,79,42,83,87,51,87,http://echo.epa.gov/detailed-facility-report?fid=110004341294
,,,,,,,,,,,,,,,,,,36103,40.842897,-73.292607,,,Other,,,12.731,2573.2000000000003,,,,,NYD986874063,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,50,45,17,38,45,5,52,23,49,54,22,54,http://echo.epa.gov/detailed-facility-report?fid=110004437690
,,,,,,,,,,,,,,,,,,36103,40.867976999999996,-73.021633,,,Other,445110,,27.59,3324.51,,,,,NYR000224204,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020301,Town of Selden,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,N,34,52,33,22,68,19,68,22,43,74,29,74,http://echo.epa.gov/detailed-facility-report?fid=110067044549
,,,,,,,,,,,,,,,,,,36059,40.756319999999995,-73.56214,,,Other,,,42.753,4596,,,,,NYD986900520,,,,No,No Violation Identified,0,0,NA,0,8.25034E+11,10774,0,,0,,0,,8.25034E+11,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-G.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-G.png,Y,89,85,44,67,83,53,92,82,85,91,63,92,http://echo.epa.gov/detailed-facility-report?fid=110004446797
,,,,,,,,,,,,,,,,,,36119,41.03293,-73.76498,,,Other,,,46.808,3728.28,,,,,NYD982280026,,,,No,No Violation Identified,0,0,NA,0,1.08795E+12,7731,0,,0,,0,,1.08795E+12,,,,,,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IA-MN-G.png,,,,,36119,Not Indian/Unknown,,,RCRA-IA-MN-G.png,N,28,65,64,46,65,20,43,46,42,68,52,68,http://echo.epa.gov/detailed-facility-report?fid=110008026402
,,,,,,,,,,,,,,,,,,36119,40.903892,-73.806449,,,Other,221122,,74.19500000000001,12936.61,,,,,NYP004082822,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020201,Hutchinson River-Eastchester Bay,Y,RCRA-IA-MN-N.png,,,,,36119,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,35,35,51,40,24,26,21,22,34,34,24,51,http://echo.epa.gov/detailed-facility-report?fid=110017270004
,,,,,,,,,,,,,,,,,,36081,40.706413,-73.792486,,,Other,221122,,83.256,22539.9,,,,,NYP004332409,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,92,97,91,93,96,0,90,29,93,95,79,97,http://echo.epa.gov/detailed-facility-report?fid=110060223976
,,,,,,,,,,,,,,,,,,36103,40.887995,-73.26049,,,VSQG,,,10.187000000000001,2324.4,,,,,NYD986941326,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010302,Nissequogue River,Y,RCRA-IC-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,63,44,29,20,47,12,65,28,41,71,34,71,http://echo.epa.gov/detailed-facility-report?fid=110008047504
,,,,,,,,,,,,,,,,,,36081,40.675149,-73.743201,,,Other,221122,,89.632,12795.43,,,,,NYP004384145,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,96,94,87,90,94,0,92,31,88,92,71,96,http://echo.epa.gov/detailed-facility-report?fid=110060169598
,,,,,,,,,,,,,,,,,,36081,40.732973,-73.708644,,,SQG,611110,,60.313,10718.76,,,,,NYR000225870,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IC-MN-N.png,,,,,36081,Municipal,,,RCRA-IC-MN-N.png,Y,88,88,81,86,72,90,90,39,81,89,67,90,http://echo.epa.gov/detailed-facility-report?fid=110067422738
,,,,,,,,,,,,,,,,,,36119,40.992979999999996,-73.70773,,,Other,,,36.741,3313.6800000000003,,,,,NYP005243993,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020202,Sheldrake River-Mamaroneck River,Y,RCRA-IA-MN-N.png,,,,,36119,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,23,26,53,39,21,19,13,15,21,25,16,53,http://echo.epa.gov/detailed-facility-report?fid=110070664145
,,,,,,,,,,,,,,,,,,36103,40.763889999999996,-73.33035,,,VSQG,,,44.442,3537.98,,,,,NYD981083488,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020404,Carlls River,Y,RCRA-IC-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,69,62,34,53,59,34,71,33,61,76,37,76,http://echo.epa.gov/detailed-facility-report?fid=110004396895
,,,,,,,,,,,,,,,,,,36119,40.93909,-73.7935,,,Other,,,44.49,7516.79,,,,,NYP004327862,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020203,East Creek-Mamaroneck Harbor,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,65,63,62,65,41,57,49,53,59,66,52,66,http://echo.epa.gov/detailed-facility-report?fid=110060175867
,,,,,,,,,,,,,,,,,,36103,40.83914,-73.32328,,,VSQG,,,19.176000000000002,2679.12,,,,,NYN008025215,,,,No,No Violation Identified,0,0,NA,0,1.35294E+12,4664,0,1.36132E+12,0,,0,,,1.35294E+12,,,,1.36132E+12,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IC-MN-G.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-G.png,N,65,56,30,50,52,29,68,32,63,73,37,73,http://echo.epa.gov/detailed-facility-report?fid=110054852879
,,,,,,,,,,,,,,,,,,09001,41.14553,-73.50054,,,VSQG,445110,,10.149000000000001,987.12,,,,,CTR000514968,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060404,Fivemile River,Y,RCRA-IC-MN-N.png,,,,,09001,Private,,,RCRA-IC-MN-N.png,N,55,40,19,40,33,32,53,29,48,58,34,58,http://echo.epa.gov/detailed-facility-report?fid=110066946238
,,,,,,,,,,,,,,,,,,36059,40.730790999999996,-73.458797,,,Other,,,19.863,4668.53,,,,,NYD986980696,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,74,67,31,50,67,69,74,43,66,72,34,74,http://echo.epa.gov/detailed-facility-report?fid=110004479760
,,,,,,,,,,,,,,,,,,36103,40.88869,-73.38573,,,Other,,,19.296,2908.32,,,,,NYD986913341,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010204,Northport Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,N,21,15,5,3,13,9,14,3,13,26,11,26,http://echo.epa.gov/detailed-facility-report?fid=110004453074
,,,,,,,,,,,,,,,,,,36059,40.78414,-73.44502,,,VSQG,44711,,15.94,2323.4,,,,,NYR000211136,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IC-MN-N.png,,,,,36059,Private,,,RCRA-IC-MN-N.png,N,37,55,23,43,58,24,64,37,56,63,31,64,http://echo.epa.gov/detailed-facility-report?fid=110060282830
,,,,,,,,,,,,,,,,,,36103,40.860079999999996,-73.15827,,,VSQG,,,13.124,2846.14,,,,,NYD013218169,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010302,Nissequogue River,Y,RCRA-IC-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,29,27,11,8,19,5,45,20,20,44,16,45,http://echo.epa.gov/detailed-facility-report?fid=110004347458
,,,,,,,,,,,,,,,,,,36103,40.710905,-73.401941,,,Other,,,37.164,5142.400000000001,,,,,NYR000082016,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,Y,66,79,40,60,73,82,85,39,81,83,43,85,http://echo.epa.gov/detailed-facility-report?fid=110008111346
,,,,,,,,,,,,,,,,,,36059,40.645796,-73.57981,,,Other,,,49.114000000000004,6668.96,,,,,NYN008004236,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020205,Milburn Creek-Middle Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,72,66,31,51,59,43,64,27,63,71,32,72,http://echo.epa.gov/detailed-facility-report?fid=110004510057
,,,,,,,,,,,,,,,,,,36081,40.744085,-73.71973,,,Other,,,59.566,10210.4,,,,,NYP004836571,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,88,89,81,87,88,91,90,36,84,89,69,91,http://echo.epa.gov/detailed-facility-report?fid=110069704706
,,,,,,,,,,,,,,,,,,36103,40.7903,-73.20181,,,Other,441310,,68.385,3868.59,,,,,NYR000234088,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020405,East Channel-Range Channel,Y,RCRA-IC-MN-N.png,,,,,36103,Private,,,RCRA-IC-MN-N.png,Y,88,76,46,29,79,15,94,91,85,91,51,94,http://echo.epa.gov/detailed-facility-report?fid=110070205760
,,,,,,,,,,,,,,,,,,36103,40.838409999999996,-73.2944,,,Other,,,14.120000000000001,2504.75,,,,,NYD982277022,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,50,45,17,38,45,5,52,23,49,54,22,54,http://echo.epa.gov/detailed-facility-report?fid=110009474791
,,,,,,,,,,,,,,,,,,36081,40.736802,-73.742041,,,Other,,,68.943,13288.61,,,,,NYD987011384,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Municipal,,,RCRA-IA-MN-N.png,N,78,75,70,75,75,78,74,22,68,76,54,78,http://echo.epa.gov/detailed-facility-report?fid=110008077936
,,,,,,,,,,,,,,,,,,36103,40.71713,-73.27562,,,Other,,,33.424,4359.4,,,,,NYD982741886,,,,No,No Violation Identified,0,0,NA,0,7.16688E+11,12028,0,,0,,0,,,7.16688E+11,,,,,,,02030202,020302020407,West Channel-Dickerson Channel,Y,RCRA-IA-MN-G.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-G.png,N,40,38,13,9,37,3,39,19,33,46,14,46,http://echo.epa.gov/detailed-facility-report?fid=110004432070
,,,,,,,,,,,,,,,,,,36059,40.656047,-73.678787,,,Other,221310,,38.242000000000004,8109,,,,,NYD987017266,,NY2902835,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,63,69,31,50,71,65,73,20,40,70,39,73,http://echo.epa.gov/detailed-facility-report?fid=110004495822
,,,,,,,,,,,,,,,,,,36081,40.75671,-73.794835,,,Other,,,64.068,16868.47,,,,,NYP004311452,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,94,95,89,92,94,96,93,37,91,95,79,96,http://echo.epa.gov/detailed-facility-report?fid=110058875659
,,,,,,,,,,,,,,,,,,36081,40.71599,-73.77104,,,Other,,,82.73400000000001,19404.37,,,,,NYP004576450,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,94,93,86,90,90,0,89,31,87,92,74,94,http://echo.epa.gov/detailed-facility-report?fid=110063842864
,,,,,,,,,,,,,,,,,,36103,40.74811,-73.30666,,,VSQG,,,41.244,4461.87,,,,,NY0000947283,,,,No,No Violation Identified,0,0,NA,0,1.23362E+12,6045,0,1.23535E+12,0,,0,,,1.23362E+12,,,,1.23535E+12,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IC-MN-G.png,,,,,36103,Private,,,RCRA-IC-MN-G.png,Y,56,72,42,27,64,37,79,48,76,86,47,86,http://echo.epa.gov/detailed-facility-report?fid=110004322527
,,,,,,,,,,,,,,,,,,36103,40.86338,-73.05092,,,Other,,,22.167,3651.73,,,,,NYD079823167,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020301,Town of Selden,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,63,64,36,24,61,25,72,31,58,77,34,77,http://echo.epa.gov/detailed-facility-report?fid=110009468566
,,,,,,,,,,,,,,,,,,36059,40.729189999999996,-73.51801,,,Other,,,22.992,6371,,,,,NYD100379619,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020207,Bellmore Creek-East Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,71,63,28,47,60,66,70,55,63,69,35,71,http://echo.epa.gov/detailed-facility-report?fid=110008008084
,,,,,,,,,,,,,,,,,,09001,41.047709999999995,-73.53442,,,Other,334419,,46.989000000000004,5814.18,,,,,CTD001164284,,,,No,No Violation Identified,0,0,NA,0,1.24148E+12,5954,0,,0,,0,,,1.24148E+12,,,,,,,01100006,011000060404,Fivemile River,Y,RCRA-IA-MN-G.png,,,,,09001,Not Indian/Unknown,,,RCRA-IA-MN-G.png,N,33,59,73,63,60,59,50,24,62,65,42,73,http://echo.epa.gov/detailed-facility-report?fid=110003008851
,,,,,,,,,,,,,,,,,,36103,40.80308,-73.1139,,,VSQG,336413,,16.663,2707.41,,,,,NYR000131987,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020401,Connetquot River,Y,RCRA-IC-MN-N.png,,,,,36103,Private,,,RCRA-IC-MN-N.png,N,46,49,25,17,48,15,62,43,41,62,22,62,http://echo.epa.gov/detailed-facility-report?fid=110022310113
,,,,,,,,,,,,,,,,,,36081,40.695274999999995,-73.769595,,,Other,,,91.39200000000001,19086.850000000002,,,,,NYP004821928,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,89,89,82,87,62,0,84,25,89,88,68,89,http://echo.epa.gov/detailed-facility-report?fid=110069382037
,,,,,,,,,,,,,,,,,,36103,40.7141,-73.41627,,,Other,,,34.459,4833.59,,,,,NYD986882777,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,72,92,49,74,95,94,97,57,92,95,60,97,http://echo.epa.gov/detailed-facility-report?fid=110009477486
,,,,,,,,,,,,,,,,,,36103,40.684107,-73.406498,,,Other,,,31.574,6027.82,,,,,NYD080649577,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020406,Santapogue Creek-Great South Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,70,82,44,66,87,87,89,41,87,88,47,89,http://echo.epa.gov/detailed-facility-report?fid=110004371457
,,,,,,,,,,,,,,,,,,09001,41.132771999999996,-73.426444,,,Other,332999,3499 3714,40.205000000000005,2976.2200000000003,,,CT0000000900108899,,CTD001176692,06852NRWLKMULLE,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,P,,01100006,011000060202,Norwalk River-Frontal Norwalk Harbor,Y,RCRA-IA-MN-N.png,,,,,09001,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,74,66,36,56,76,60,80,70,74,80,57,80,http://echo.epa.gov/detailed-facility-report?fid=110007079204
,,,,,,,,,,,,,,,,,,36059,40.64331,-73.70537,,,VSQG,44611,,48.711000000000006,7559.39,,,,,NYR000194241,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IC-MN-N.png,,,,,36059,Private,,,RCRA-IC-MN-N.png,N,75,71,33,52,72,60,77,19,53,72,42,77,http://echo.epa.gov/detailed-facility-report?fid=110046536110
,,,,,,,,,,,,,,,,,,36103,40.80215,-73.21738,,,Other,,,69.785,4051.92,,,,,NYR000013730,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020405,East Channel-Range Channel,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,Y,92,83,48,31,86,17,96,90,93,95,58,96,http://echo.epa.gov/detailed-facility-report?fid=110006448790
,,,,,,,,,,,,,,,,,,36081,40.7092,-73.79754,,,Other,,5541,81.28800000000001,22981.170000000002,,,NY0000002630700194,,NYD986956332,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,97,99,95,96,99,0,95,33,97,98,84,99,http://echo.epa.gov/detailed-facility-report?fid=110019348507
,,,,,,,,,,,,,,,,,,36081,40.71627,-73.74434,,,Other,,,80.78500000000001,15358.85,,,,,NYP004732996,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,96,94,88,91,92,0,92,36,87,94,75,96,http://echo.epa.gov/detailed-facility-report?fid=110067707360
